17994.87472897517, 68.27380914801604
18003.629672546245, 58.42756680731365
18009.592280403667, 49.95353388680199
18012.04520564175, 48.52141797405223
18061.103710403404, 47.980996874901365
18097.897588974647, 46.74343255784589
18131.012079688768, 46.02197039047951
18166.579495640966, 47.46759683070805
18208.279224688376, 48.49439691909468
18237.71432754537, 48.33227058934942
18274.508206116614, 49.22396540294834
18323.56671087827, 48.818649578585195
18377.531066116095, 48.35253638056757
18418.00433254446, 48.17014425960416
18473.195150401323, 47.298715237223405
18521.02719254394, 46.71100729189685
18565.179846829433, 47.48110735818682
18605.6531132578, 48.786224312636136
18647.35284230521, 48.87269168850027
18668.20270682891, 49.142902238075706
18723.393524685776, 46.994728368951044
18763.866791114142, 46.994728368951044
18789.622506114014, 47.11632311625999
18844.813323970877, 48.25120742447679
18889.701855827792, 47.8134663341646
18936.798020398983, 47.4405757757505
18977.271286827352, 47.86615739133181
19025.103328969966, 47.71078632532594
19086.917044969654, 47.148748382209035
19128.126188969447, 47.143344171217535
19177.184693731106, 47.602702105495766
19233.60197420701, 47.062281006344904
19280.207553730583, 47.845891600113646
19319.454357539908, 47.62972316045331
19350.361215539753, 46.41917989835538
19395.985624968096, 47.181173648158094
19442.71385075357, 47.66349947915023
19485.026811110503, 47.845891600113646
19540.217628967366, 48.23094163325864
19574.558582300528, 47.65674421541084
19630.97586277643, 48.224186369519245
19676.354979680964, 47.19738628113262
19737.064879323516, 47.40004419331419
19801.45416682319, 46.508349379715284
19845.606821108682, 47.35951261087787
19897.118251108423, 47.7242968528047
19937.591517536788, 47.80536001767733
19989.10294753653, 46.832602039205796
20033.25560182202, 47.55406420657218
20079.24795003607, 47.88642318254996
20124.013835631085, 47.71078632532594
20167.185319821343, 47.505426307648605
20202.507443249735, 47.602702105495766
20237.46162789242, 47.03525995138736
20283.45397610647, 47.09605732504184
20323.92724253484, 46.87313362164211
20379.118060391702, 47.40004419331419
20404.87377539157, 47.278449446005254
20442.894116581858, 47.95397581994382
20483.61267553403, 47.505426307648605
20531.199425152838, 48.38631269926451
20575.35207943833, 48.25120742447679
20626.86350943807, 48.03503898481645
20699.224803961515, 48.4335995454402
20816.965215389493, 47.6837652703684
20861.117869674985, 47.987752138640744
20897.911748246224, 47.25818365478709
20923.667463246096, 48.17014425960416
20945.743790388842, 47.278449446005254
20986.95293438863, 47.91074213201175
21030.3697111027, 47.521638940623134
21067.163589673943, 48.25120742447679
21119.901482292724, 47.95397581994382
21129.713183245054, 47.35951261087787
21198.395089911377, 47.71078632532594
21243.77420681591, 48.45386533665837
21287.190983529974, 48.18635689257869
21325.947202291685, 48.899712743457826
21372.55278181526, 48.33227058934942
21451.04638943391, 48.14312320464661
21493.236703528935, 47.943167397960806
21541.804623242973, 47.94722055620443
21587.429032671316, 47.48921367467409
21608.03360467121, 48.00801792985891
21657.09210943287, 46.900154676599655
21696.338913242194, 47.34329997790334
21746.01064931337, 47.17712048991446
21796.908848003593, 47.143344171217535
21841.06150228908, 48.683544303797476
21880.30830609841, 47.4405757757505
21919.555109907735, 47.65674421541084
21978.425315621724, 48.00801792985891
22012.76626895488, 48.14312320464661
22062.43800502606, 47.298715237223405
22123.14790466861, 47.17712048991446
22148.903619668483, 46.832602039205796
22215.132601096717, 47.075791533823676
22253.766173596523, 46.95419678651473
22299.758521810578, 47.22440733609017
22348.326441524616, 47.148748382209035
22395.42260609581, 47.22440733609017
22437.73556645274, 46.93393099529658
22494.766078238164, 48.17014425960416
22532.78641942845, 48.08908109473154
22581.844924190103, 47.845891600113646
22657.395021523058, 47.99180529688438
22697.13241038, 47.764828435241014
22742.75681980834, 47.602702105495766
22770.720167522486, 48.17014425960416
22792.79649466523, 47.278449446005254
22851.666700379217, 47.541904731841285
22898.272279902794, 47.4405757757505
22928.93384537883, 47.35951261087787
22942.424934188286, 47.79184949019857
22986.577588473774, 48.03503898481645
23038.089018473518, 47.3054705009628
23083.468135378047, 46.89339941286026
23129.828422377814, 47.6837652703684
23177.90575704424, 47.845891600113646
23222.548996377347, 47.97559266390985
23269.645160948538, 48.34848322232395
23293.193243234135, 48.534928501530985
23320.175420853044, 47.8188705451561
23377.819163947992, 47.008238896429816
23410.93365466211, 47.602702105495766
23445.88783930479, 46.71100729189685
23495.55957537597, 46.224628302661074
23549.27863808998, 46.905558887591155
23597.355972756406, 47.35951261087787
23646.41447751806, 46.71100729189685
23771.513664660288, 47.11632311625999
23818.60982923148, 47.78104106821554
23862.76248351697, 47.602702105495766
23916.236253707175, 47.4405757757505
23955.483057516503, 47.764828435241014
24019.259113706656, 46.71100729189685
24067.704387158796, 47.03525995138736
24111.489102658572, 47.40815050980146
24151.71707656313, 47.41355472079296
24188.510955134374, 47.845891600113646
24227.7577589437, 48.048549512295224
24295.458495514788, 47.63512737144481
24338.139394657428, 47.56217052305945
24388.179069514317, 47.55406420657218
24436.74698922836, 48.49439691909468
24474.276745371026, 47.80536001767733
24536.82633894214, 47.92695476498628
24577.299605370506, 47.4405757757505
24621.452259656, 47.21765207235077
24669.284301798612, 46.609678335806066
24709.75756822698, 46.91366520407841
24752.68375989343, 47.71078632532594
24794.38348894084, 48.65652324883993
24823.818591797834, 48.17014425960416
24897.40634894032, 47.62296789671392
24930.520839654437, 48.21067584204047
24993.07043322555, 48.17014425960416
25029.864311796795, 48.534928501530985
25093.14978293933, 48.23499479150226
25118.169620367775, 48.49439691909468
25145.765029296206, 47.33924681965972
25191.75737751026, 47.33924681965972
25235.910031795753, 47.05147258436189
25269.02452250987, 48.372802171785736
